path,x,y,class,new_path,type_defect,importance_defect,name_defect,x_min,y_min,x_max,y_max
2023.09.07 13-09-28 78-23-04_1/0/5_271.bmp,627.0,271.0,0.0,6914.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_271.bmp,745.0,271.0,0.0,6914.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,585.0,49.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,509.0,94.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,686.0,153.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,627.0,271.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,214.0,389.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,155.0,448.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,509.0,448.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_335.bmp,568.0,448.0,0.0,6915.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_343.bmp,155.0,271.0,0.0,6916.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_343.bmp,273.0,389.0,0.0,6916.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_343.bmp,745.0,389.0,0.0,6916.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_343.bmp,155.0,448.0,0.0,6916.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_432.bmp,821.0,355.0,0.0,6917.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_432.bmp,273.0,507.0,0.0,6917.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_496.bmp,214.0,389.0,0.0,6918.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_496.bmp,332.0,389.0,0.0,6918.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_496.bmp,214.0,507.0,0.0,6918.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_521.bmp,214.0,153.0,0.0,6919.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_521.bmp,155.0,448.0,0.0,6919.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_521.bmp,568.0,448.0,0.0,6919.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_530.bmp,686.0,94.0,0.0,6920.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_530.bmp,155.0,153.0,0.0,6920.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_854.bmp,509.0,94.0,0.0,6921.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_854.bmp,214.0,212.0,0.0,6921.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_854.bmp,273.0,271.0,0.0,6921.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_854.bmp,391.0,271.0,0.0,6921.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0/5_854.bmp,627.0,448.0,0.0,6921.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,281.0,278.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,686.0,153.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,155.0,212.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,450.0,389.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,745.0,389.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_137.bmp,686.0,507.0,0.0,6923.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_150.bmp,745.0,153.0,0.0,6924.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_165.bmp,686.0,271.0,0.0,6925.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_165.bmp,214.0,507.0,0.0,6925.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,805.0,274.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,450.0,94.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,568.0,94.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,686.0,94.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,509.0,212.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,804.0,330.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,273.0,389.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,332.0,389.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,450.0,389.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_167.bmp,686.0,389.0,0.0,6926.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_211.bmp,831.0,191.0,0.0,6927.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_211.bmp,172.0,88.0,0.0,6927.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_211.bmp,660.0,198.0,0.0,6927.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_211.bmp,627.0,448.0,0.0,6927.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_218.bmp,214.0,94.0,0.0,6928.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_218.bmp,450.0,153.0,0.0,6928.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_218.bmp,155.0,448.0,0.0,6928.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_247.bmp,805.0,479.0,0.0,6929.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_247.bmp,332.0,212.0,0.0,6929.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_247.bmp,214.0,271.0,0.0,6929.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_247.bmp,568.0,271.0,0.0,6929.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_247.bmp,804.0,448.0,0.0,6929.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,752.0,437.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,391.0,94.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,332.0,271.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,568.0,330.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,155.0,389.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_253.bmp,686.0,448.0,0.0,6930.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_275.bmp,391.0,94.0,0.0,6931.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_275.bmp,450.0,94.0,0.0,6931.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_275.bmp,568.0,94.0,0.0,6931.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_275.bmp,450.0,212.0,0.0,6931.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_275.bmp,568.0,448.0,0.0,6931.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,735.0,117.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,450.0,94.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,273.0,153.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,273.0,212.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,509.0,212.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,627.0,330.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,509.0,389.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,568.0,389.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_283.bmp,686.0,448.0,0.0,6932.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_310.bmp,188.0,401.0,0.0,6933.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_310.bmp,509.0,271.0,0.0,6933.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_310.bmp,214.0,507.0,0.0,6933.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_310.bmp,568.0,507.0,0.0,6933.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,451.0,256.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,567.0,421.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,712.0,460.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,450.0,94.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,804.0,94.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,391.0,153.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,450.0,448.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,568.0,448.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_324.bmp,391.0,507.0,0.0,6934.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_360.bmp,450.0,212.0,0.0,6935.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_360.bmp,745.0,271.0,0.0,6935.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_360.bmp,391.0,448.0,0.0,6935.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_362.bmp,273.0,153.0,0.0,6936.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_362.bmp,745.0,389.0,0.0,6936.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,718.0,502.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,350.0,245.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,155.0,94.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,214.0,212.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,214.0,271.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,155.0,389.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,450.0,507.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_393.bmp,627.0,507.0,0.0,6937.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,679.0,229.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,450.0,94.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,686.0,153.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,450.0,271.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,332.0,330.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,568.0,389.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,745.0,389.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,273.0,448.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,450.0,448.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,509.0,448.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_396.bmp,804.0,507.0,0.0,6938.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,822.0,225.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,214.0,212.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,332.0,212.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,509.0,212.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,627.0,212.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_420.bmp,391.0,448.0,0.0,6939.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_467.bmp,155.0,94.0,0.0,6940.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_467.bmp,214.0,94.0,0.0,6940.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_467.bmp,273.0,389.0,0.0,6940.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_467.bmp,155.0,448.0,0.0,6940.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_467.bmp,332.0,507.0,0.0,6940.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,157.0,103.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,214.0,153.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,155.0,212.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,214.0,389.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,273.0,389.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_506.bmp,804.0,448.0,0.0,6941.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,456.0,337.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,745.0,94.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,273.0,212.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,450.0,212.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,155.0,330.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,332.0,448.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,509.0,448.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,568.0,507.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_513.bmp,804.0,507.0,0.0,6942.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_539.bmp,627.0,271.0,0.0,6943.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_539.bmp,804.0,330.0,0.0,6943.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_558.bmp,332.0,448.0,0.0,6944.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_558.bmp,450.0,507.0,0.0,6944.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_578.bmp,155.0,212.0,0.0,6945.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_578.bmp,214.0,271.0,0.0,6945.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_578.bmp,214.0,448.0,0.0,6945.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_581.bmp,544.0,365.0,0.0,6946.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_581.bmp,745.0,153.0,0.0,6946.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_581.bmp,568.0,330.0,0.0,6946.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_581.bmp,273.0,507.0,0.0,6946.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_581.bmp,568.0,507.0,0.0,6946.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,733.0,391.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,627.0,153.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,155.0,271.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,214.0,271.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,686.0,271.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,155.0,389.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,686.0,389.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_649.bmp,568.0,507.0,0.0,6947.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_680.bmp,804.0,448.0,0.0,6948.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_719.bmp,509.0,271.0,0.0,6949.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_719.bmp,273.0,330.0,0.0,6949.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_719.bmp,627.0,330.0,0.0,6949.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_738.bmp,757.0,126.0,0.0,6950.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_738.bmp,332.0,94.0,0.0,6950.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_738.bmp,155.0,389.0,0.0,6950.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_738.bmp,214.0,389.0,0.0,6950.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_764.bmp,214.0,94.0,0.0,6951.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_764.bmp,450.0,389.0,0.0,6951.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_764.bmp,214.0,507.0,0.0,6951.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,756.0,480.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,273.0,153.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,686.0,153.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,391.0,271.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,450.0,271.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,509.0,271.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_773.bmp,332.0,389.0,0.0,6952.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_862.bmp,214.0,212.0,0.0,6954.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_862.bmp,391.0,389.0,0.0,6954.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_862.bmp,804.0,448.0,0.0,6954.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_865.bmp,755.0,338.0,0.0,6955.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_865.bmp,155.0,94.0,0.0,6955.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_865.bmp,332.0,271.0,0.0,6955.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_865.bmp,568.0,507.0,0.0,6955.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_871.bmp,627.0,212.0,0.0,6956.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_871.bmp,155.0,271.0,0.0,6956.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_871.bmp,568.0,389.0,0.0,6956.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_871.bmp,155.0,448.0,0.0,6956.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_898.bmp,155.0,153.0,0.0,6957.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_898.bmp,627.0,507.0,0.0,6957.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_900.bmp,627.0,153.0,0.0,6958.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_900.bmp,391.0,271.0,0.0,6958.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_900.bmp,450.0,330.0,0.0,6958.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/0_900.bmp,745.0,330.0,0.0,6958.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,239.0,87.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,273.0,153.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,332.0,271.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,155.0,330.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,214.0,330.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/2_492.bmp,745.0,389.0,0.0,6959.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,695.0,301.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,273.0,94.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,391.0,94.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,804.0,94.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,686.0,153.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,568.0,330.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,804.0,448.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/3_144.bmp,745.0,507.0,0.0,6960.jpg,0.0,0.05,no_defect,,,,
2023.09.07 13-09-28 78-23-04_1/1/5_496.bmp,155.0,94.0,0.0,6961.jpg,0.0,0.05,no_defect,,,,
