,path,x,y,class,new_path,type_defect,importance_defect,name_defect
22192,2023.09.07 13-09-28 78-23-04_1/5_271.bmp,745.0,389.0,0.0,7282.jpg,0.0,0.05,no_defect
22193,2023.09.07 13-09-28 78-23-04_1/5_271.bmp,568.0,448.0,0.0,7282.jpg,0.0,0.05,no_defect
22194,2023.09.07 13-09-28 78-23-04_1/5_286.bmp,568.0,330.0,0.0,7283.jpg,0.0,0.05,no_defect
22195,2023.09.07 13-09-28 78-23-04_1/5_286.bmp,745.0,330.0,0.0,7283.jpg,0.0,0.05,no_defect
22196,2023.09.07 13-09-28 78-23-04_1/5_286.bmp,627.0,389.0,0.0,7283.jpg,0.0,0.05,no_defect
22197,2023.09.07 13-09-28 78-23-04_1/5_286.bmp,391.0,507.0,0.0,7283.jpg,0.0,0.05,no_defect
22198,2023.09.07 13-09-28 78-23-04_1/5_286.bmp,568.0,507.0,0.0,7283.jpg,0.0,0.05,no_defect
22199,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,462.0,127.0,0.0,7284.jpg,0.0,0.05,no_defect
22200,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,509.0,153.0,0.0,7284.jpg,0.0,0.05,no_defect
22201,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,509.0,212.0,0.0,7284.jpg,0.0,0.05,no_defect
22202,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,509.0,330.0,0.0,7284.jpg,0.0,0.05,no_defect
22203,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,568.0,389.0,0.0,7284.jpg,0.0,0.05,no_defect
22204,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,273.0,448.0,0.0,7284.jpg,0.0,0.05,no_defect
22205,2023.09.07 13-09-28 78-23-04_1/5_315.bmp,391.0,507.0,0.0,7284.jpg,0.0,0.05,no_defect
22206,2023.09.07 13-09-28 78-23-04_1/5_328.bmp,510.0,501.0,0.0,7285.jpg,0.0,0.05,no_defect
22207,2023.09.07 13-09-28 78-23-04_1/5_328.bmp,332.0,212.0,0.0,7285.jpg,0.0,0.05,no_defect
22208,2023.09.07 13-09-28 78-23-04_1/5_328.bmp,568.0,448.0,0.0,7285.jpg,0.0,0.05,no_defect
22209,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,364.0,263.0,0.0,7286.jpg,0.0,0.05,no_defect
22210,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,452.0,240.0,0.0,7286.jpg,0.0,0.05,no_defect
22211,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,397.0,252.0,0.0,7286.jpg,0.0,0.05,no_defect
22212,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,390.0,211.0,0.0,7286.jpg,0.0,0.05,no_defect
22213,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,389.0,272.0,0.0,7286.jpg,0.0,0.05,no_defect
22214,2023.09.07 13-09-28 78-23-04_1/5_331.bmp,509.0,330.0,0.0,7286.jpg,0.0,0.05,no_defect
22215,2023.09.07 13-09-28 78-23-04_1/5_333.bmp,509.0,271.0,0.0,7287.jpg,0.0,0.05,no_defect
22216,2023.09.07 13-09-28 78-23-04_1/5_333.bmp,686.0,271.0,0.0,7287.jpg,0.0,0.05,no_defect
22217,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,414.0,348.0,0.0,7288.jpg,0.0,0.05,no_defect
22218,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,360.0,411.0,0.0,7288.jpg,0.0,0.05,no_defect
22219,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,686.0,94.0,0.0,7288.jpg,0.0,0.05,no_defect
22220,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,745.0,212.0,0.0,7288.jpg,0.0,0.05,no_defect
22221,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,804.0,212.0,0.0,7288.jpg,0.0,0.05,no_defect
22222,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,155.0,271.0,0.0,7288.jpg,0.0,0.05,no_defect
22223,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,509.0,271.0,0.0,7288.jpg,0.0,0.05,no_defect
22224,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,273.0,389.0,0.0,7288.jpg,0.0,0.05,no_defect
22225,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,214.0,448.0,0.0,7288.jpg,0.0,0.05,no_defect
22226,2023.09.07 13-09-28 78-23-04_1/5_337.bmp,804.0,507.0,0.0,7288.jpg,0.0,0.05,no_defect
22227,2023.09.07 13-09-28 78-23-04_1/5_346.bmp,686.0,271.0,0.0,7289.jpg,0.0,0.05,no_defect
22228,2023.09.07 13-09-28 78-23-04_1/5_346.bmp,745.0,330.0,0.0,7289.jpg,0.0,0.05,no_defect
22229,2023.09.07 13-09-28 78-23-04_1/5_346.bmp,804.0,507.0,0.0,7289.jpg,0.0,0.05,no_defect
22230,2023.09.07 13-09-28 78-23-04_1/5_385.bmp,419.0,216.0,0.0,7290.jpg,0.0,0.05,no_defect
22231,2023.09.07 13-09-28 78-23-04_1/5_385.bmp,332.0,94.0,0.0,7290.jpg,0.0,0.05,no_defect
22232,2023.09.07 13-09-28 78-23-04_1/5_385.bmp,745.0,153.0,0.0,7290.jpg,0.0,0.05,no_defect
22233,2023.09.07 13-09-28 78-23-04_1/5_385.bmp,804.0,330.0,0.0,7290.jpg,0.0,0.05,no_defect
22234,2023.09.07 13-09-28 78-23-04_1/5_385.bmp,745.0,389.0,0.0,7290.jpg,0.0,0.05,no_defect
22235,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,830.0,239.0,0.0,7291.jpg,0.0,0.05,no_defect
22236,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,568.0,94.0,0.0,7291.jpg,0.0,0.05,no_defect
22237,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,332.0,153.0,0.0,7291.jpg,0.0,0.05,no_defect
22238,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,450.0,153.0,0.0,7291.jpg,0.0,0.05,no_defect
22239,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,627.0,153.0,0.0,7291.jpg,0.0,0.05,no_defect
22240,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,745.0,153.0,0.0,7291.jpg,0.0,0.05,no_defect
22241,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,155.0,212.0,0.0,7291.jpg,0.0,0.05,no_defect
22242,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,273.0,330.0,0.0,7291.jpg,0.0,0.05,no_defect
22243,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,450.0,389.0,0.0,7291.jpg,0.0,0.05,no_defect
22244,2023.09.07 13-09-28 78-23-04_1/5_395.bmp,214.0,448.0,0.0,7291.jpg,0.0,0.05,no_defect
22245,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,348.0,183.0,0.0,7292.jpg,0.0,0.05,no_defect
22246,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,347.0,56.0,0.0,7292.jpg,0.0,0.05,no_defect
22247,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,393.0,97.0,0.0,7292.jpg,0.0,0.05,no_defect
22248,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,743.0,352.0,0.0,7292.jpg,0.0,0.05,no_defect
22249,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,155.0,94.0,0.0,7292.jpg,0.0,0.05,no_defect
22250,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,332.0,330.0,0.0,7292.jpg,0.0,0.05,no_defect
22251,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,627.0,330.0,0.0,7292.jpg,0.0,0.05,no_defect
22252,2023.09.07 13-09-28 78-23-04_1/5_425.bmp,155.0,507.0,0.0,7292.jpg,0.0,0.05,no_defect
22253,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,268.0,359.0,0.0,7293.jpg,0.0,0.05,no_defect
22254,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,274.0,194.0,0.0,7293.jpg,0.0,0.05,no_defect
22255,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,450.0,153.0,0.0,7293.jpg,0.0,0.05,no_defect
22256,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,745.0,212.0,0.0,7293.jpg,0.0,0.05,no_defect
22257,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,214.0,389.0,0.0,7293.jpg,0.0,0.05,no_defect
22258,2023.09.07 13-09-28 78-23-04_1/5_435.bmp,804.0,507.0,0.0,7293.jpg,0.0,0.05,no_defect
22259,2023.09.07 13-09-28 78-23-04_1/5_443.bmp,273.0,153.0,0.0,7294.jpg,0.0,0.05,no_defect
22260,2023.09.07 13-09-28 78-23-04_1/5_448.bmp,155.0,94.0,0.0,7295.jpg,0.0,0.05,no_defect
22261,2023.09.07 13-09-28 78-23-04_1/5_448.bmp,332.0,212.0,0.0,7295.jpg,0.0,0.05,no_defect
22262,2023.09.07 13-09-28 78-23-04_1/5_448.bmp,568.0,507.0,0.0,7295.jpg,0.0,0.05,no_defect
22263,2023.09.07 13-09-28 78-23-04_1/5_448.bmp,745.0,507.0,0.0,7295.jpg,0.0,0.05,no_defect
22264,2023.09.07 13-09-28 78-23-04_1/5_482.bmp,804.0,448.0,0.0,7296.jpg,0.0,0.05,no_defect
22265,2023.09.07 13-09-28 78-23-04_1/5_482.bmp,332.0,507.0,0.0,7296.jpg,0.0,0.05,no_defect
22266,2023.09.07 13-09-28 78-23-04_1/5_489.bmp,477.0,124.0,0.0,7297.jpg,0.0,0.05,no_defect
22267,2023.09.07 13-09-28 78-23-04_1/5_489.bmp,509.0,94.0,0.0,7297.jpg,0.0,0.05,no_defect
22268,2023.09.07 13-09-28 78-23-04_1/5_489.bmp,686.0,212.0,0.0,7297.jpg,0.0,0.05,no_defect
22269,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,446.0,248.0,0.0,7298.jpg,0.0,0.05,no_defect
22270,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,450.0,94.0,0.0,7298.jpg,0.0,0.05,no_defect
22271,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,332.0,212.0,0.0,7298.jpg,0.0,0.05,no_defect
22272,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,568.0,271.0,0.0,7298.jpg,0.0,0.05,no_defect
22273,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,155.0,330.0,0.0,7298.jpg,0.0,0.05,no_defect
22274,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,686.0,389.0,0.0,7298.jpg,0.0,0.05,no_defect
22275,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,155.0,448.0,0.0,7298.jpg,0.0,0.05,no_defect
22276,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,155.0,507.0,0.0,7298.jpg,0.0,0.05,no_defect
22277,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,332.0,507.0,0.0,7298.jpg,0.0,0.05,no_defect
22278,2023.09.07 13-09-28 78-23-04_1/5_495.bmp,804.0,507.0,0.0,7298.jpg,0.0,0.05,no_defect
22279,2023.09.07 13-09-28 78-23-04_1/5_496.bmp,727.0,119.0,0.0,7299.jpg,0.0,0.05,no_defect
22280,2023.09.07 13-09-28 78-23-04_1/5_496.bmp,568.0,94.0,0.0,7299.jpg,0.0,0.05,no_defect
22281,2023.09.07 13-09-28 78-23-04_1/5_496.bmp,509.0,330.0,0.0,7299.jpg,0.0,0.05,no_defect
22282,2023.09.07 13-09-28 78-23-04_1/5_496.bmp,450.0,389.0,0.0,7299.jpg,0.0,0.05,no_defect
22283,2023.09.07 13-09-28 78-23-04_1/5_496.bmp,686.0,507.0,0.0,7299.jpg,0.0,0.05,no_defect
22284,2023.09.07 13-09-28 78-23-04_1/5_499.bmp,214.0,94.0,0.0,7300.jpg,0.0,0.05,no_defect
22285,2023.09.07 13-09-28 78-23-04_1/5_499.bmp,155.0,212.0,0.0,7300.jpg,0.0,0.05,no_defect
22286,2023.09.07 13-09-28 78-23-04_1/5_499.bmp,273.0,212.0,0.0,7300.jpg,0.0,0.05,no_defect
22287,2023.09.07 13-09-28 78-23-04_1/5_499.bmp,214.0,448.0,0.0,7300.jpg,0.0,0.05,no_defect
22288,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,720.0,475.0,0.0,7301.jpg,0.0,0.05,no_defect
22289,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,518.0,94.0,0.0,7301.jpg,0.0,0.05,no_defect
22290,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,349.0,222.0,0.0,7301.jpg,0.0,0.05,no_defect
22291,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,672.0,252.0,0.0,7301.jpg,0.0,0.05,no_defect
22292,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,391.0,94.0,0.0,7301.jpg,0.0,0.05,no_defect
22293,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,273.0,389.0,0.0,7301.jpg,0.0,0.05,no_defect
22294,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,804.0,389.0,0.0,7301.jpg,0.0,0.05,no_defect
22295,2023.09.07 13-09-28 78-23-04_1/5_506.bmp,155.0,507.0,0.0,7301.jpg,0.0,0.05,no_defect
22296,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,484.0,167.0,0.0,7302.jpg,0.0,0.05,no_defect
22297,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,686.0,212.0,0.0,7302.jpg,0.0,0.05,no_defect
22298,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,332.0,330.0,0.0,7302.jpg,0.0,0.05,no_defect
22299,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,391.0,330.0,0.0,7302.jpg,0.0,0.05,no_defect
22300,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,568.0,389.0,0.0,7302.jpg,0.0,0.05,no_defect
22301,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,568.0,448.0,0.0,7302.jpg,0.0,0.05,no_defect
22302,2023.09.07 13-09-28 78-23-04_1/5_507.bmp,627.0,448.0,0.0,7302.jpg,0.0,0.05,no_defect
22303,2023.09.07 13-09-28 78-23-04_1/5_509.bmp,633.0,304.0,0.0,7303.jpg,0.0,0.05,no_defect
22304,2023.09.07 13-09-28 78-23-04_1/5_509.bmp,155.0,212.0,0.0,7303.jpg,0.0,0.05,no_defect
22305,2023.09.07 13-09-28 78-23-04_1/5_509.bmp,568.0,271.0,0.0,7303.jpg,0.0,0.05,no_defect
22306,2023.09.07 13-09-28 78-23-04_1/5_509.bmp,155.0,330.0,0.0,7303.jpg,0.0,0.05,no_defect
22307,2023.09.07 13-09-28 78-23-04_1/5_509.bmp,686.0,389.0,0.0,7303.jpg,0.0,0.05,no_defect
22308,2023.09.07 13-09-28 78-23-04_1/5_516.bmp,150.0,277.0,0.0,7304.jpg,0.0,0.05,no_defect
22309,2023.09.07 13-09-28 78-23-04_1/5_516.bmp,391.0,389.0,0.0,7304.jpg,0.0,0.05,no_defect
22310,2023.09.07 13-09-28 78-23-04_1/5_516.bmp,627.0,389.0,0.0,7304.jpg,0.0,0.05,no_defect
22311,2023.09.07 13-09-28 78-23-04_1/5_516.bmp,568.0,507.0,0.0,7304.jpg,0.0,0.05,no_defect
22312,2023.09.07 13-09-28 78-23-04_1/5_518.bmp,686.0,212.0,0.0,7305.jpg,0.0,0.05,no_defect
22313,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,214.0,153.0,0.0,7306.jpg,0.0,0.05,no_defect
22314,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,450.0,153.0,0.0,7306.jpg,0.0,0.05,no_defect
22315,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,509.0,212.0,0.0,7306.jpg,0.0,0.05,no_defect
22316,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,450.0,389.0,0.0,7306.jpg,0.0,0.05,no_defect
22317,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,450.0,448.0,0.0,7306.jpg,0.0,0.05,no_defect
22318,2023.09.07 13-09-28 78-23-04_1/5_524.bmp,627.0,448.0,0.0,7306.jpg,0.0,0.05,no_defect
22319,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,650.0,330.0,0.0,7307.jpg,0.0,0.05,no_defect
22320,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,392.0,452.0,0.0,7307.jpg,0.0,0.05,no_defect
22321,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,389.0,503.0,0.0,7307.jpg,0.0,0.05,no_defect
22322,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,450.0,94.0,0.0,7307.jpg,0.0,0.05,no_defect
22323,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,155.0,153.0,0.0,7307.jpg,0.0,0.05,no_defect
22324,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,214.0,153.0,0.0,7307.jpg,0.0,0.05,no_defect
22325,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,568.0,153.0,0.0,7307.jpg,0.0,0.05,no_defect
22326,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,745.0,271.0,0.0,7307.jpg,0.0,0.05,no_defect
22327,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,509.0,389.0,0.0,7307.jpg,0.0,0.05,no_defect
22328,2023.09.07 13-09-28 78-23-04_1/5_530.bmp,804.0,448.0,0.0,7307.jpg,0.0,0.05,no_defect
22329,2023.09.07 13-09-28 78-23-04_1/5_538.bmp,450.0,330.0,0.0,7308.jpg,0.0,0.05,no_defect
22330,2023.09.07 13-09-28 78-23-04_1/5_538.bmp,273.0,448.0,0.0,7308.jpg,0.0,0.05,no_defect
22331,2023.09.07 13-09-28 78-23-04_1/5_538.bmp,509.0,448.0,0.0,7308.jpg,0.0,0.05,no_defect
22332,2023.09.07 13-09-28 78-23-04_1/5_538.bmp,686.0,448.0,0.0,7308.jpg,0.0,0.05,no_defect
22333,2023.09.07 13-09-28 78-23-04_1/5_551.bmp,820.0,78.0,0.0,7309.jpg,0.0,0.05,no_defect
22334,2023.09.07 13-09-28 78-23-04_1/5_551.bmp,862.0,152.0,0.0,7309.jpg,0.0,0.05,no_defect
22335,2023.09.07 13-09-28 78-23-04_1/5_551.bmp,214.0,212.0,0.0,7309.jpg,0.0,0.05,no_defect
22336,2023.09.07 13-09-28 78-23-04_1/5_551.bmp,155.0,330.0,0.0,7309.jpg,0.0,0.05,no_defect
22337,2023.09.07 13-09-28 78-23-04_1/5_635.bmp,155.0,271.0,0.0,7310.jpg,0.0,0.05,no_defect
22338,2023.09.07 13-09-28 78-23-04_1/5_652.bmp,490.0,523.0,0.0,7311.jpg,0.0,0.05,no_defect
22339,2023.09.07 13-09-28 78-23-04_1/5_652.bmp,450.0,153.0,0.0,7311.jpg,0.0,0.05,no_defect
22340,2023.09.07 13-09-28 78-23-04_1/5_652.bmp,686.0,153.0,0.0,7311.jpg,0.0,0.05,no_defect
22341,2023.09.07 13-09-28 78-23-04_1/5_652.bmp,332.0,330.0,0.0,7311.jpg,0.0,0.05,no_defect
22342,2023.09.07 13-09-28 78-23-04_1/5_652.bmp,804.0,448.0,0.0,7311.jpg,0.0,0.05,no_defect
22343,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,241.0,165.0,0.0,7312.jpg,0.0,0.05,no_defect
22344,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,450.0,94.0,0.0,7312.jpg,0.0,0.05,no_defect
22345,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,391.0,153.0,0.0,7312.jpg,0.0,0.05,no_defect
22346,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,214.0,212.0,0.0,7312.jpg,0.0,0.05,no_defect
22347,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,686.0,212.0,0.0,7312.jpg,0.0,0.05,no_defect
22348,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,273.0,271.0,0.0,7312.jpg,0.0,0.05,no_defect
22349,2023.09.07 13-09-28 78-23-04_1/5_661.bmp,627.0,271.0,0.0,7312.jpg,0.0,0.05,no_defect
22350,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,577.0,246.0,0.0,7313.jpg,0.0,0.05,no_defect
22351,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,662.0,248.0,0.0,7313.jpg,0.0,0.05,no_defect
22352,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,231.0,372.0,0.0,7313.jpg,0.0,0.05,no_defect
22353,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,425.0,477.0,0.0,7313.jpg,0.0,0.05,no_defect
22354,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,214.0,153.0,0.0,7313.jpg,0.0,0.05,no_defect
22355,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,273.0,212.0,0.0,7313.jpg,0.0,0.05,no_defect
22356,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,804.0,212.0,0.0,7313.jpg,0.0,0.05,no_defect
22357,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,273.0,330.0,0.0,7313.jpg,0.0,0.05,no_defect
22358,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,391.0,389.0,0.0,7313.jpg,0.0,0.05,no_defect
22359,2023.09.07 13-09-28 78-23-04_1/5_739.bmp,391.0,507.0,0.0,7313.jpg,0.0,0.05,no_defect
22360,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,238.0,480.0,0.0,7314.jpg,0.0,0.05,no_defect
22361,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,450.0,94.0,0.0,7314.jpg,0.0,0.05,no_defect
22362,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,804.0,94.0,0.0,7314.jpg,0.0,0.05,no_defect
22363,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,509.0,153.0,0.0,7314.jpg,0.0,0.05,no_defect
22364,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,627.0,212.0,0.0,7314.jpg,0.0,0.05,no_defect
22365,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,273.0,330.0,0.0,7314.jpg,0.0,0.05,no_defect
22366,2023.09.07 13-09-28 78-23-04_1/5_742.bmp,627.0,330.0,0.0,7314.jpg,0.0,0.05,no_defect
22367,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,682.0,403.0,0.0,7315.jpg,0.0,0.05,no_defect
22368,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,427.0,104.0,0.0,7315.jpg,0.0,0.05,no_defect
22369,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,535.0,339.0,0.0,7315.jpg,0.0,0.05,no_defect
22370,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,686.0,212.0,0.0,7315.jpg,0.0,0.05,no_defect
22371,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,332.0,271.0,0.0,7315.jpg,0.0,0.05,no_defect
22372,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,450.0,271.0,0.0,7315.jpg,0.0,0.05,no_defect
22373,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,273.0,330.0,0.0,7315.jpg,0.0,0.05,no_defect
22374,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,686.0,330.0,0.0,7315.jpg,0.0,0.05,no_defect
22375,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,273.0,448.0,0.0,7315.jpg,0.0,0.05,no_defect
22376,2023.09.07 13-09-28 78-23-04_1/5_743.bmp,391.0,507.0,0.0,7315.jpg,0.0,0.05,no_defect
22377,2023.09.07 13-09-28 78-23-04_1/5_760.bmp,451.0,202.0,0.0,7316.jpg,0.0,0.05,no_defect
22378,2023.09.07 13-09-28 78-23-04_1/5_760.bmp,804.0,153.0,0.0,7316.jpg,0.0,0.05,no_defect
22379,2023.09.07 13-09-28 78-23-04_1/5_760.bmp,450.0,507.0,0.0,7316.jpg,0.0,0.05,no_defect
22380,2023.09.07 13-09-28 78-23-04_1/5_760.bmp,804.0,507.0,0.0,7316.jpg,0.0,0.05,no_defect
22381,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,170.0,110.0,0.0,7317.jpg,0.0,0.05,no_defect
22382,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,231.0,290.0,0.0,7317.jpg,0.0,0.05,no_defect
22383,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,155.0,94.0,0.0,7317.jpg,0.0,0.05,no_defect
22384,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,450.0,94.0,0.0,7317.jpg,0.0,0.05,no_defect
22385,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,155.0,271.0,0.0,7317.jpg,0.0,0.05,no_defect
22386,2023.09.07 13-09-28 78-23-04_1/5_769.bmp,509.0,507.0,0.0,7317.jpg,0.0,0.05,no_defect
22387,2023.09.07 13-09-28 78-23-04_1/5_785.bmp,720.0,193.0,0.0,7318.jpg,0.0,0.05,no_defect
22388,2023.09.07 13-09-28 78-23-04_1/5_785.bmp,686.0,94.0,0.0,7318.jpg,0.0,0.05,no_defect
22389,2023.09.07 13-09-28 78-23-04_1/5_785.bmp,509.0,153.0,0.0,7318.jpg,0.0,0.05,no_defect
22390,2023.09.07 13-09-28 78-23-04_1/5_785.bmp,627.0,212.0,0.0,7318.jpg,0.0,0.05,no_defect
22391,2023.09.07 13-09-28 78-23-04_1/5_785.bmp,686.0,330.0,0.0,7318.jpg,0.0,0.05,no_defect
22392,2023.09.07 13-09-28 78-23-04_1/5_816.bmp,483.0,533.0,0.0,7319.jpg,0.0,0.05,no_defect
22393,2023.09.07 13-09-28 78-23-04_1/5_816.bmp,273.0,94.0,0.0,7319.jpg,0.0,0.05,no_defect
22394,2023.09.07 13-09-28 78-23-04_1/5_816.bmp,391.0,448.0,0.0,7319.jpg,0.0,0.05,no_defect
22395,2023.09.07 13-09-28 78-23-04_1/5_816.bmp,155.0,507.0,0.0,7319.jpg,0.0,0.05,no_defect
22396,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,534.0,473.0,0.0,7320.jpg,0.0,0.05,no_defect
22397,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,214.0,94.0,0.0,7320.jpg,0.0,0.05,no_defect
22398,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,568.0,94.0,0.0,7320.jpg,0.0,0.05,no_defect
22399,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,214.0,271.0,0.0,7320.jpg,0.0,0.05,no_defect
22400,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,450.0,330.0,0.0,7320.jpg,0.0,0.05,no_defect
22401,2023.09.07 13-09-28 78-23-04_1/5_819.bmp,391.0,507.0,0.0,7320.jpg,0.0,0.05,no_defect
22402,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,569.0,143.0,0.0,7321.jpg,0.0,0.05,no_defect
22403,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,704.0,433.0,0.0,7321.jpg,0.0,0.05,no_defect
22404,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,747.0,389.0,0.0,7321.jpg,0.0,0.05,no_defect
22405,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,568.0,94.0,0.0,7321.jpg,0.0,0.05,no_defect
22406,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,391.0,153.0,0.0,7321.jpg,0.0,0.05,no_defect
22407,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,450.0,153.0,0.0,7321.jpg,0.0,0.05,no_defect
22408,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,568.0,153.0,0.0,7321.jpg,0.0,0.05,no_defect
22409,2023.09.07 13-09-28 78-23-04_1/5_854.bmp,155.0,212.0,0.0,7321.jpg,0.0,0.05,no_defect
